config/hidden_dim,config/latent_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
512,16,0.0,0.0056073145543549,10,2,9,0.8723947310989554,0.9151233167064433,1048.03125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,0,0.9848730018870397,0.9257831932330618,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,1,0.9172359300607985,0.927629286537365,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,2,0.9073739059269428,0.906498984414704,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,3,0.9002047542821278,0.927810259011327,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,4,0.8951403617181561,0.9006236809857038,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,5,0.8897640875117345,0.9079996779256937,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,6,0.8860749325969003,0.9190001919561502,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,7,0.8810576155781746,0.9104039687283185,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,8,0.8757433480837128,0.8941683659748155,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,3,9,0.8702216522260146,0.9033048371879422,1068.296875,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,0,0.9887099661610343,0.9229692707256395,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,1,0.9192953155799346,0.9222226161129621,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,2,0.9119653324511918,0.921563773130884,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,3,0.904995282129808,0.9171837616939934,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,4,0.8995938116853888,0.9130725173317656,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,5,0.8951378407126124,0.9060346891685408,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,6,0.8904469299722801,0.9030399146128674,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,7,0.8860080614686012,0.9031163125622029,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,8,0.8809589915654876,0.9058324883178789,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,4,9,0.8756062745370649,0.9031964151226745,1072.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,0,0.986912604150447,0.9352236584741243,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,1,0.9161081998185678,0.9205581697882438,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,2,0.9068945612419735,0.931767542751468,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,3,0.9003474944694476,0.9082533625923858,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,4,0.8945864482359452,0.9036261810331928,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,5,0.8909996542063626,0.9161260578097129,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,6,0.8865631166506898,0.8980105421981033,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,7,0.8820813714780591,0.9061092618776827,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,8,0.8779778983782638,0.8989773185885682,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,5,9,0.8729785816913301,0.8949068705646359,1057.15625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,0,0.9820884889499708,0.9249059563996841,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,1,0.9181651661341841,0.9398159317824305,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,2,0.9094362292777408,0.9134626054033941,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,3,0.9010665848851204,0.9061558775755824,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,4,0.8956260790201751,0.9204031551370815,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,5,0.891545698249882,0.8998500856817985,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,6,0.8864184605127031,0.9006939281006249,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,7,0.8822635303844105,0.8963244362753264,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,8,0.8763755929740993,0.8949215935201061,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,6,9,0.8708357483148574,0.8929124054860096,900.28125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,0,0.9868900593708861,0.9247766970371714,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,1,0.9179344402795488,0.9149316050568406,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,2,0.9091788932003758,0.927647800469885,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,3,0.9018442214212634,0.9046711745310803,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,4,0.8964468284764073,0.9021058149483739,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,5,0.8919055577706206,0.9114235140839402,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,6,0.8879053892737085,0.9176442002763554,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,7,0.8840101595629345,0.8978995723383767,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,8,0.8788097653199326,0.8965959555032302,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,7,9,0.8737378735433925,0.9036360145831595,845.890625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,0,0.9866885842247443,0.9256089822370179,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,1,0.9162330507554791,0.9149740423474994,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,2,0.9062069604342634,0.9343218748666802,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,3,0.9003606415607712,0.9083232715421793,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,4,0.8942310915751891,0.9034670755571249,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,5,0.8904633540998805,0.9015410810100789,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,6,0.8865131128918041,0.9018039934489192,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,7,0.882236212221059,0.9019283256968673,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,8,0.8769348168914969,0.9213174934289894,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,8,9,0.8719077532941645,0.8982788981223593,837.40625,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,0,0.9855622273954479,0.9367814635743901,825.453125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,1,0.9170401219617237,0.9325621760621363,825.453125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,2,0.9081732827831398,0.9129960403150442,825.453125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,3,0.899986600808122,0.9029206359873012,825.453125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,4,0.8947054734961553,0.9247491615159171,825.453125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,5,0.8901861397380179,0.9020819244336109,825.453125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,6,0.884033175828782,0.9045321168948193,825.453125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,7,0.8792604728178545,0.89411760410484,825.453125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,8,0.873068839108402,0.8924472672598702,825.453125,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,9,9,0.8660578902472149,0.910212622613323,825.453125,6040,3706,1000209
