config/hidden_dim,config/latent_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,eval_metric,elapsed_time,num_users,num_items,num_ratings
512,8,0.0,0.0069226730277895,100,0,47,0.6737785831771114,0.8202534269313423,0.9053786761906683,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,48,0.6728102495047179,0.82439025202576,0.907689204021376,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,49,0.6715109957212752,0.8148804890866183,0.9024378122115622,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,50,0.6707251829857176,0.8234537912874805,0.9070960228540459,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,51,0.6699828574603254,0.8120428469716287,0.9008013192488222,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,52,0.6689544001086192,0.8179596692931895,0.9039995378377487,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,53,0.6676242459904064,0.8228975783805458,0.9068324663201157,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,54,0.66700101332231,0.8151667227550429,0.9025600668118925,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,55,0.6656967270103368,0.825282132747222,0.9080961267558896,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,56,0.6649541269987822,0.8255299074309213,0.9083279821337485,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,57,0.6644713999195533,0.8232094730649676,0.9069443223427753,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,58,0.6636658614332026,0.8270165293800588,0.9091358726121941,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,59,0.6626923905854876,0.8291499152475473,0.9102171902753868,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,60,0.661879908225753,0.8262421543500862,0.9087107880991332,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,61,0.6612555293874307,0.8281266245306754,0.9097397108467258,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,62,0.6606769016520544,0.8175365219310838,0.9038022762658645,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,63,0.6599258097735319,0.8208808211647735,0.9055953390744268,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,64,0.6583717186342586,0.8372769793685602,0.9146547931797651,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,65,0.6582063637673855,0.8125633323679164,0.9010946975678814,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,66,0.6573077039962465,0.8309197802932895,0.9112632365859284,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,67,0.6571779270063747,0.8232529808063896,0.9070434898746257,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,68,0.6567259779707952,0.8335636568312742,0.9127606767780927,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,69,0.6559958235106685,0.834180415284877,0.9130763855515694,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,70,0.6562851038846103,0.8278952964714595,0.9095961737389467,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,71,0.6547145147892561,0.8177429522786822,0.903970519498903,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,72,0.6554886889051307,0.8293546061126553,0.9104083198673871,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,73,0.6558380909941414,0.8413493894800848,0.9169334568539445,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,74,0.6584788176146421,0.8311030116616464,0.9113779511986947,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,75,0.6528926319696686,0.8309271828252442,0.9112591609662893,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,76,0.6510899924419143,0.8335924592553353,0.9127279599102176,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,77,0.6506030455231666,0.8332175861816017,0.9125274121761322,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,78,0.6503093485127796,0.8326201730844925,0.9122175762847978,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,79,0.6499051961031828,0.8318431170619264,0.9117561323302132,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,80,0.6501351483166218,0.8335188937430479,0.9126399542604174,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,81,0.6491836505180055,0.8243270504231356,0.9076332218792974,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,82,0.6491547453809868,0.8314430154099757,0.9115353007705844,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,83,0.6481428456577387,0.8260628051903783,0.9086458707342342,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,84,0.6475489663468166,0.8352268411188709,0.9136904040161444,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,85,0.6474358849227428,0.8348830768040248,0.9133644116168119,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,86,0.6466462161730636,0.8296002678725184,0.9105168976345841,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,87,0.6466276182369752,0.8313449469147897,0.9115152565800414,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,88,0.6460091193968599,0.8429835827983155,0.9178562024418189,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,89,0.6453523641960187,0.8375312059509511,0.914899294473687,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,90,0.6456644220108335,0.824692544888477,0.9078464155294457,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,91,0.6455729908563874,0.8328415246642366,0.9122902015034033,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,92,0.6451560162685134,0.8392849996381876,0.9157669130636721,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,93,0.6447977483949878,0.839314872513012,0.9158619301659721,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,94,0.6433987350626426,0.8425140113246684,0.9175760581785318,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,95,0.6440164302560416,0.8411322613151706,0.9167706723115883,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,96,0.6433494654568759,0.8410163010869708,0.9167409107393149,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,97,0.6423725603656335,0.8439027788687725,0.9183631174418391,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,98,0.6423448283563961,0.8252482444656138,0.90808753273925,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,0,99,0.6416151227260177,0.8398279085451242,0.9162512263473199,5969.126602044,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,0,1.0281334112990985,0.8677431868047131,0.9312626080853599,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,1,0.8399846302514726,0.845483449040627,0.919281251576482,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,2,0.8254764128815044,0.8422416722287938,0.9174021081048616,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,3,0.8140465698458932,0.8288949746258405,0.9101922737092388,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,4,0.8060266323387623,0.8215913997620953,0.9061528827462878,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,5,0.7987186947329478,0.820127932392821,0.905381615064582,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,6,0.793908703327179,0.8192594683900172,0.904835829321219,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,7,0.7885443912988359,0.808799474215021,0.8990623227187565,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,8,0.7819756574251435,0.8131285553075829,0.9015522921571926,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,9,0.7756967602128332,0.8045820861446614,0.8967586068474517,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,10,0.7688317468220537,0.803737750466989,0.8962535414160514,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,11,0.7617398293180899,0.8043019418813744,0.8965771636184381,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,12,0.7558714553036473,0.7985457717155924,0.893359549799744,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,13,0.7495487772605636,0.8039987525161432,0.896363130029367,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,14,0.743590273708105,0.7914264670440129,0.88932331240907,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,15,0.7386300810358741,0.7879945349936582,0.8874587094297215,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,16,0.7338720274919813,0.7941248039810025,0.8909250747184364,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,17,0.7296174932609905,0.7914636171593958,0.8893899692564594,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,18,0.7258967219428583,0.7923597389337967,0.8899178012293212,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,19,0.7217912541871722,0.7999932248981632,0.8941850388536647,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,20,0.7185211749916727,0.7944038832674221,0.8910617207994267,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,21,0.7158516736870463,0.7949201628869894,0.8913023392764889,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,22,0.7124923519790173,0.7952160147988067,0.8915030871118818,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,23,0.7091157023879615,0.8014785483175394,0.8950013141242825,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,24,0.7063012335110794,0.8009218159987002,0.8946882650560263,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,25,0.7039697370745919,0.7981662774572567,0.8931199190567951,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,26,0.7014564806087451,0.7985658353688766,0.893304127819684,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,27,0.6992449069564993,0.7994267411377965,0.8938229065768573,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,28,0.6967409199273045,0.8030017474476172,0.8957318864306625,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,29,0.6940675525502725,0.8043135872909001,0.8964955411395248,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,30,0.6924134754321792,0.7955039611884526,0.8917020431586674,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,31,0.6895733748647299,0.8044373131528193,0.8966484817923331,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,32,0.6883625626564026,0.8078730307063278,0.898554979538431,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,33,0.6865796707570553,0.8166883228992929,0.9033768621026254,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,34,0.6838824686001648,0.8053118866317126,0.8971079502786908,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,35,0.682676983286034,0.8048833930978969,0.8969755677544341,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,36,0.6810769795694135,0.8036028140661667,0.8961188580308642,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,37,0.6792038464410739,0.8053018475065425,0.8971038929053715,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,38,0.6779148605059494,0.8014877183096749,0.8949734325311622,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,39,0.676372553543611,0.8079407938889095,0.8985882577847462,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,40,0.6750944594090635,0.8072712518730942,0.898136304957526,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,41,0.6735795881260526,0.8081044031649219,0.8986938656592856,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,42,0.6721904127435251,0.8163208146484531,0.9031293714533046,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,43,0.6707248562438921,0.8239488212429747,0.9074337062787037,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,44,0.670020008425821,0.8147530902405175,0.9023625199892082,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,45,0.6687301465056159,0.8127031265472879,0.9011783259255546,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,46,0.667274695160714,0.8210161316151522,0.9058466632755435,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,47,0.666436966644092,0.8295583293146017,0.9104784398662801,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,48,0.6652510588142004,0.814288682475382,0.9021148091676284,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,49,0.6637106413868341,0.8111701589457843,0.9003498408259177,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,50,0.6636406548321248,0.8168864085966226,0.903548007716938,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,51,0.6623567772859876,0.8138600192507919,0.9018569728549646,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,52,0.6610607452013276,0.824641537909605,0.9078701181071145,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,53,0.6601157680153846,0.8158637370382037,0.9030029287143629,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,54,0.6585752733729102,0.8284157149645747,0.9098482217107501,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,55,0.6586265691302039,0.8119120001792908,0.9008024699833929,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,56,0.6574676676907323,0.8229511112582927,0.9068304202994522,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,57,0.6560101627626203,0.8143524995871952,0.902179050810483,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,58,0.655415690080686,0.8169407655998152,0.9035597096900551,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,59,0.654586859318343,0.8252727620455683,0.908196862254824,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,60,0.6535081834278323,0.8240078766735233,0.9074041484570017,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,61,0.6526463979347186,0.815330903140866,0.90275746036549,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,62,0.6518146270378069,0.8228334474320315,0.9068424908482299,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,63,0.6515441037037156,0.8213985179151807,0.9060089533426323,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,64,0.6508998144756664,0.8168538602031007,0.903600135628058,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,65,0.6499451597305861,0.8378425751413617,0.914986211426404,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,66,0.6499464894560251,0.8445435385314786,0.9186973851554248,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,67,0.6482258901677348,0.8298310120494998,0.910650412038881,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,68,0.6476004588333043,0.8238612875646475,0.9074680184831425,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,69,0.6469746907326308,0.8271808751991817,0.9091867117249236,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,70,0.6464049464599653,0.8299496259008136,0.9107525038475893,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,71,0.6457865750247782,0.8373449079844416,0.9147984926797905,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,72,0.6445261966098439,0.8193970979476461,0.9049595186904985,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,73,0.645135311646895,0.8309442632052363,0.9113004292760577,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,74,0.6443436960605058,0.8272912721244656,0.909258205063489,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,75,0.6428103993562135,0.8324250846493001,0.9119819220231504,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,76,0.6426437825641849,0.8442207295067456,0.9185525708052577,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,77,0.64205973547968,0.8318105382578713,0.9116945893180614,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,78,0.6419226044958288,0.8453963769941913,0.9191274411824285,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,79,0.6413533891466531,0.8220476149296274,0.9064232232619305,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,80,0.6418691245669669,0.8386212751573446,0.9154438054075047,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,81,0.6403559991581873,0.8267571999102222,0.9089597931929997,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,82,0.6393013254485347,0.8414589087573849,0.9170399569735235,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,83,0.638966236195781,0.8296108422230701,0.9105707273191336,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,84,0.63885217173533,0.831855087255945,0.9117761886849696,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,85,0.6385062247514725,0.8462388746592463,0.9196660025995604,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,86,0.6378918242048134,0.8372648619875616,0.9146938670654686,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,87,0.6374065332792022,0.8345725238323212,0.9131896830334956,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,88,0.6370144241912798,0.8263121697367454,0.9087643623352051,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,89,0.6360953531143341,0.8320223348481315,0.9118432396528672,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,90,0.636264840784398,0.8210521206563833,0.9058477367673602,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,91,0.6358225813643499,0.8262079400675637,0.908686199966742,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,92,0.6348122910342433,0.8394783583222604,0.9159940499432233,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,93,0.6350288131020286,0.8485282185126324,0.9209297536587229,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,94,0.6344498877498237,0.8328433018557879,0.9123809057839063,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,95,0.6338992792097005,0.8393353947571346,0.915955163994614,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,96,0.633173430101438,0.8428319364177937,0.9177728058124075,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,97,0.632271493023092,0.8337605741559243,0.9128296509081003,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,98,0.6328751137988133,0.8349898335885029,0.9135379529729182,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,1,99,0.6316119762984189,0.8370127215677378,0.9145176878997258,5263.128003132001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,2,0,1.0169366950338536,0.8578334207437477,0.9258501852045253,5478.102867999001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,2,1,0.8412079822610725,0.8529536760583216,0.9233804412034093,5478.102867999001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,2,2,0.8282703280448913,0.8259776070409891,0.9086387352067598,5478.102867999001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,2,3,0.8142254328185862,0.816269904983287,0.9032671627949695,5478.102867999001,6040,3706,1000209
512,8,0.0,0.0069226730277895,100,2,4,0.8055928608910604,0.8317540026440913,0.9117821260374419,5478.102867999001,6040,3706,1000209
