config/hidden_dim,config/latent_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
1024,64,0.0,0.0074039383305802,10,0,0,0.9909089540893381,0.9436142049273666,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,0,1,0.919670460711826,0.9204126955295096,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,0,2,0.9684536165134473,0.9161933605768242,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,0,3,0.8933420104059306,0.9047589131764003,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,0,4,0.867416687309742,0.9016091787085241,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,0,5,0.8489566631615162,0.9004551896027156,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,0,6,0.8316780934956941,0.903477320865709,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,0,7,0.8097551265900785,0.9631865425985686,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,0,8,0.7993633365766568,0.9362634389984364,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,0,9,0.7663414411246776,0.9173385482661578,2225.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,0,0.9844824426553466,0.9367056057161215,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,1,1.0097753528166902,0.9529506685782452,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,2,0.9110732010142369,0.9205301951388923,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,3,0.8921592089262875,0.9090139732068899,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,4,0.872331572256305,0.9018367157906902,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,5,0.8519230696288023,0.8942470951956145,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,6,0.8463874652304433,0.8936670750987773,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,7,0.8107981065457518,0.9174148525510516,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,8,0.7908720237287608,0.9027194569305498,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,1,9,0.7679924487390302,0.9117391936633051,2028.40625,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,0,0.9876784920015118,0.934608942391921,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,1,0.9201202537525784,0.9239966869354248,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,2,0.9053370399908586,0.9202559353137503,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,3,0.9159735833379355,0.9024222493171692,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,4,0.8656781166791916,0.8957463782660815,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,5,0.8777264189313758,0.8942516835368409,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,6,0.8315499114041979,0.8888325478349414,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,7,0.8056688495657661,0.896531024149486,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,8,0.7890867752785032,0.9134137174304651,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,2,9,0.7735867565328425,1.0931200968975923,2159.734375,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,3,0,0.9896140690554273,0.9340926755447777,2317.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,3,1,0.9205871593545784,0.9152705693731502,2317.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,3,2,0.9054497576572679,0.9322588206553946,2317.21875,6040,3706,1000209
1024,64,0.0,0.0074039383305802,10,3,3,0.9367257685146548,0.9144953787326813,2317.21875,6040,3706,1000209
