config/hidden_dim,config/latent_dim,config/dropout,config/learning_rate,config/start_beta,config/offset_beta,config/annealer,config/num_epochs,fold,epoch,train_loss,eval_loss,eval_metric,elapsed_time,num_users,num_items,num_ratings
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,5,7,0.8646609206091274,0.893063942996823,0.893063942996823,2214.9375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,5,8,0.85730879699642,0.8837015665307337,0.8837015665307337,2214.9375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,5,9,0.8493886888704517,0.8811732646153898,0.8811732646153898,2214.9375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,0,1.0096452716399322,0.9235296723793964,0.9235296723793964,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,1,0.9201059089465575,0.9059380365877735,0.9059380365877735,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,2,0.906679616258903,0.9046810245027348,0.9046810245027348,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,3,0.8970136072825302,0.9178635678729232,0.9178635678729232,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,4,0.888852444562045,0.903368278425567,0.903368278425567,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,5,0.8808360016481442,0.8895460713882836,0.8895460713882836,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,6,0.87232225720178,0.8907816264094138,0.8907816264094138,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,7,0.8661680734970353,0.8869689173844396,0.8869689173844396,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,8,0.858690753375942,0.8914996677515458,0.8914996677515458,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,6,9,0.8513166403905912,0.8870912036117242,0.8870912036117242,2146.625,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,0,1.0315875583751635,0.9626981597773883,0.9626981597773883,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,1,0.9205903206359256,0.9050542803443208,0.9050542803443208,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,2,0.9046297565779903,0.8989026023417103,0.8989026023417103,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,3,0.8958152969452468,0.907348132255126,0.907348132255126,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,4,0.8875809019262141,0.8943997426908843,0.8943997426908843,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,5,0.8790794981474226,0.8969069111103914,0.8969069111103914,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,6,0.8711277044632219,0.9085875773916439,0.9085875773916439,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,7,0.8638981228524988,0.8873235121065256,0.8873235121065256,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,8,0.8564183650368994,0.8921888421992866,0.8921888421992866,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,7,9,0.8487896649674935,0.8909336079140099,0.8909336079140099,1960.125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,0,1.007213747230443,0.9196669435014531,0.9196669435014531,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,1,0.9200382565910166,0.913257572115684,0.913257572115684,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,2,0.9059928978031332,0.9027598780028674,0.9027598780028674,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,3,0.8970305488868193,0.908754793356876,0.908754793356876,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,4,0.8883914270184257,0.9037327705597391,0.9037327705597391,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,5,0.8812475726008415,0.8953759019472161,0.8953759019472161,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,6,0.8729721848937598,0.8902735910853561,0.8902735910853561,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,7,0.86544392793016,0.900640610529452,0.900640610529452,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,8,0.8579412581568414,0.8909766643631215,0.8909766643631215,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,8,9,0.8513459957458757,0.8897041885220275,0.8897041885220275,1981.578125,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,0,1.0247429538179527,0.9181523998172916,0.9181523998172916,2091.234375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,1,0.9209626020355658,0.9035582791785804,0.9035582791785804,2091.234375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,2,0.9065337206152353,0.9016392808787677,0.9016392808787677,2091.234375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,3,0.8971200361847878,0.891017561056176,0.891017561056176,2091.234375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,4,0.8875744535841725,0.9004520031870628,0.9004520031870628,2091.234375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,5,0.879062000120228,0.88622754264851,0.88622754264851,2091.234375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,6,0.8708959231322462,0.8848284014633724,0.8848284014633724,2091.234375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,7,0.8637574980882081,0.8846633555937786,0.8846633555937786,2091.234375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,8,0.8573539555072784,0.8849231454790855,0.8849231454790855,2091.234375,6040,3706,1000209
256,128,0.15,0.0029101434858562,0.0010481542905024,0.3621192336397519,zero,10,9,9,0.8559424175457521,0.8898364846803704,0.8898364846803704,2091.234375,6040,3706,1000209
