config/hidden_dim,config/latent_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
512,16,0.0,0.0056073145543549,10,0,0,0.9923454452963436,0.9419956888471331,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,0,1,0.9163685745900244,0.9206145265880896,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,0,2,0.9064806410876076,0.9148925612775647,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,0,3,0.9009253448232666,0.9087034226680288,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,0,4,0.8943768445488132,0.9066012012107032,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,0,5,0.8898510657003164,0.9101002937068745,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,0,6,0.8864035117046912,0.9047088845043766,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,0,7,0.8819943291451925,0.9048531213585211,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,0,8,0.8769918699246233,0.9036172248271047,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,0,9,0.8717506050758654,0.9029751766701134,1012.3147687539999,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,0,0.9977868480603104,0.9260750753538949,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,1,0.9185680368214922,0.9156641336728115,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,2,0.909905371458634,0.909768030351522,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,3,0.902500293748763,0.914205363514472,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,4,0.897544942472292,0.9018211331294508,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,5,0.8924771666984119,0.9058590665155527,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,6,0.8880308964825652,0.9174264721116241,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,7,0.8845727769919979,0.9049220842366316,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,8,0.8800824545990781,0.9070505773534581,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,1,9,0.875164721399317,0.8976263753613647,1321.4893539690001,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,2,0,0.9969040813196041,0.9375218980166377,1326.504211424,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,2,1,0.9202974620834946,0.9177715188386489,1326.504211424,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,2,2,0.9113235238110623,0.9150218297632373,1326.504211424,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,2,3,0.9039671402758039,0.9070906450553816,1326.504211424,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,2,4,0.8979992935114809,0.903242295493885,1326.504211424,6040,3706,1000209
512,16,0.0,0.0056073145543549,10,2,5,0.8928435579742617,0.9060953073963827,1326.504211424,6040,3706,1000209
