config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
128,0.25,0.0019732544667233,10,5,4,0.9114481736990538,0.9028703047304737,1009.53125,6040,3706,1000209
128,0.25,0.0019732544667233,10,5,5,0.9029091477394104,0.8992613310716591,1009.53125,6040,3706,1000209
128,0.25,0.0019732544667233,10,5,6,0.8971686519005082,0.9081641873534845,1009.53125,6040,3706,1000209
128,0.25,0.0019732544667233,10,5,7,0.8924807015467774,0.8970399669238499,1009.53125,6040,3706,1000209
128,0.25,0.0019732544667233,10,5,8,0.8865322089330716,0.895723493123541,1009.53125,6040,3706,1000209
128,0.25,0.0019732544667233,10,5,9,0.881455138664354,0.9006526543169605,1009.53125,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,0,1.1118649509142746,0.9426298938235458,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,1,0.9835408499295061,0.9195092685368597,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,2,0.9477661001411352,0.9177204984791425,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,3,0.9260944941504435,0.9075523468912864,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,4,0.9116333053870634,0.9042792855476847,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,5,0.9025150545618751,0.9037331658966687,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,6,0.8970609783448956,0.9029584180335609,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,7,0.8917394770139998,0.9030689256531852,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,8,0.8866886847398497,0.8996970379839138,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,6,9,0.881558162922209,0.8938578507121728,1001.40625,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,0,1.0892536833882331,0.9338867743404544,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,1,0.9728340388021686,0.9232316084054052,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,2,0.942222298681736,0.910715499702765,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,3,0.9229924490505999,0.9066375317622204,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,4,0.9115936111997475,0.9025696747157038,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,5,0.9030698243189942,0.9019389182937388,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,6,0.8974941896444018,0.9100907633499223,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,7,0.8931334885683927,0.8986334381054859,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,8,0.8881347728046504,0.8978924812102804,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,7,9,0.88404714404182,0.8976202236146343,1004.921875,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,0,1.0843302856792103,0.9410265404350904,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,1,0.9728995279154994,0.9211294000246086,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,2,0.9416449984366243,0.9136723133982444,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,3,0.9230846670540896,0.9098328941938828,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,4,0.9112471227618781,0.9062743089636978,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,5,0.9033327403393658,0.9077826282199548,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,6,0.897727355022322,0.903221359666513,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,7,0.8927621853622523,0.9047461164240934,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,8,0.8884191719645803,0.8998216512251873,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,8,9,0.883681271970272,0.9037740224478196,1023.984375,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,0,1.0892250608314167,0.9384748607265706,1262.046875,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,1,0.9728284163908525,0.934497027981038,1262.046875,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,2,0.9414361417293549,0.9124099095256961,1262.046875,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,3,0.9229909260841933,0.9089230852467673,1262.046875,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,4,0.9109273741191084,0.9029235182976236,1262.046875,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,5,0.9032924768599597,0.9006368572614631,1262.046875,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,6,0.8969776813279499,0.8983406655642451,1262.046875,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,7,0.8922337433831258,0.8948507242056788,1262.046875,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,8,0.8862592819062146,0.9058181917180821,1262.046875,6040,3706,1000209
128,0.25,0.0019732544667233,10,9,9,0.8802859712730754,0.8912032684501336,1262.046875,6040,3706,1000209
