config/hidden_dim,config/latent_dim,config/dropout,config/learning_rate,config/start_beta,config/offset_beta,config/annealer,config/num_epochs,fold,epoch,train_loss,eval_loss,eval_metric,elapsed_time,num_users,num_items,num_ratings
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,0,1.0833569887009533,0.9456050164845525,0.9456050164845525,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,1,0.9483832052485509,0.9148351051369492,0.9148351051369492,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,2,0.9240518753501502,0.9144735950596479,0.9144735950596479,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,3,0.9119197649034587,0.9137223867737517,0.9137223867737517,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,4,0.9057014920494774,0.9068287270409721,0.9068287270409721,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,5,0.9019011412154544,0.9066223325778027,0.9066223325778027,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,6,0.8994818962433121,0.9017813065830542,0.9017813065830542,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,7,0.8961000897667625,0.9017498912859936,0.9017498912859936,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,8,0.8933585386384617,0.9000049762579859,0.9000049762579859,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,0,9,0.8906569567593661,0.9070560561150921,0.9070560561150921,520.140625,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,0,1.0647607643495907,0.9291357075681492,0.9291357075681492,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,1,0.9383119853382761,0.9175212650882955,0.9175212650882955,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,2,0.9184165764938701,0.9100429908353456,0.9100429908353456,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,3,0.9091954415494745,0.9072712976105359,0.9072712976105359,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,4,0.9037385952743617,0.9166052317132756,0.9166052317132756,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,5,0.899484937231649,0.9019957196955778,0.9019957196955778,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,6,0.8962993959134276,0.9058311265342089,0.9058311265342089,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,7,0.8946680055423216,0.9001533480323091,0.9001533480323091,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,8,0.8919156915084883,0.9105636787657835,0.9105636787657835,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,1,9,0.889636675674807,0.9005744244371142,0.9005744244371142,546.21875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,2,0,1.083328145336021,0.923114037635375,0.923114037635375,551.046875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,2,1,0.944625003839081,0.9139104972080309,0.9139104972080309,551.046875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,2,2,0.9221078765663233,0.9265647889400015,0.9265647889400015,551.046875,6040,3706,1000209
64,16,0.15,0.0044711548005631,0.009004861812947,0.8467917775524506,zero,10,2,3,0.911228317564184,0.901108481446091,0.901108481446091,551.046875,6040,3706,1000209
