config/hidden_dim,config/latent_dim,config/dropout,config/learning_rate,config/start_beta,config/offset_beta,config/annealer,config/num_epochs,fold,epoch,train_loss,eval_loss,eval_metric,elapsed_time,num_users,num_items,num_ratings
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,1,9,0.8823522866449572,0.901530749335581,0.901530749335581,2410.671875,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,0,1.1029277124865489,0.9718209693626482,0.9718209693626482,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,1,0.972761524062265,0.9140007678343325,0.9140007678343325,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,2,0.9436428225175901,0.9043068788489517,0.9043068788489517,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,3,0.9267122366888957,0.9036392429653479,0.9036392429653479,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,4,0.9138180709020658,0.8993741383357924,0.8993741383357924,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,5,0.9049624623222785,0.8981734794013354,0.8981734794013354,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,6,0.8974679879844188,0.8965336424963815,0.8965336424963815,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,7,0.8915155452083457,0.8936066895115132,0.8936066895115132,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,8,0.8860553195530718,0.8899988331356827,0.8899988331356827,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,2,9,0.8818031952462413,0.8928304624800779,0.8928304624800779,2296.125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,0,1.1103452672335234,0.9729052715155543,0.9729052715155543,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,1,0.9798202807253057,0.9128160044855002,0.9128160044855002,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,2,0.9467484497888522,0.9220353596064509,0.9220353596064509,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,3,0.930886460840702,0.9052229967652535,0.9052229967652535,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,4,0.9189955500716512,0.9107117695467812,0.9107117695467812,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,5,0.9106632832776417,0.9126398630288183,0.9126398630288183,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,6,0.9044869143177162,0.9012125931224044,0.9012125931224044,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,7,0.8988002099774101,0.9023066692206324,0.9023066692206324,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,8,0.894359148835594,0.8990969262561019,0.8990969262561019,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,3,9,0.8903055213391781,0.8986111192070708,0.8986111192070708,2272.609375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,0,1.1120775118470192,0.9318498208814737,0.9318498208814737,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,1,0.9766714292493733,0.9114156845881014,0.9114156845881014,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,2,0.9464453740553422,0.9129373291317298,0.9129373291317298,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,3,0.928977687724612,0.9013165326751008,0.9013165326751008,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,4,0.9161875313655896,0.9030225234372276,0.9030225234372276,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,5,0.9062064439058304,0.9028922264673271,0.9028922264673271,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,6,0.8984180804680694,0.8956154189547714,0.8956154189547714,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,7,0.8921824442392046,0.8980581456301163,0.8980581456301163,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,8,0.8873723635619337,0.8951853793494555,0.8951853793494555,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,4,9,0.8819578401744366,0.8905904366045582,0.8905904366045582,2263.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,0,1.1086319508200342,0.9847991825366507,0.9847991825366507,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,1,0.9779939247803254,0.9111760927706348,0.9111760927706348,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,2,0.9475528247654438,0.9084028242802134,0.9084028242802134,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,3,0.9298982114954428,0.9063316808671368,0.9063316808671368,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,4,0.9172874076799913,0.90824734860537,0.90824734860537,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,5,0.9073897902261127,0.8975889634112922,0.8975889634112922,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,6,0.898780765790831,0.895473025283035,0.895473025283035,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,7,0.8924979220059786,0.8925988339647954,0.8925988339647954,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,8,0.8870211652734062,0.8930955188614982,0.8930955188614982,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,5,9,0.8831052997572856,0.9067996150376846,0.9067996150376846,2259.0,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,0,1.1237289805981245,0.9352908286513114,0.9352908286513114,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,1,0.9846230778504502,0.9586992823347753,0.9586992823347753,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,2,0.9521422707221725,0.914677155261137,0.914677155261137,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,3,0.9327712199904702,0.913991875794469,0.913991875794469,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,4,0.9180142319337888,0.9004648844806515,0.9004648844806515,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,5,0.9078881799497388,0.8997059026542975,0.8997059026542975,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,6,0.898808226395737,0.900831329579256,0.900831329579256,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,7,0.8923584594645283,0.8958164015594794,0.8958164015594794,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,8,0.8870013684034348,0.8974246692900755,0.8974246692900755,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,6,9,0.8817786684767767,0.8912532499858311,0.8912532499858311,2166.8125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,0,1.1083539424294775,0.9617934068854974,0.9617934068854974,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,1,0.9770060108466582,0.9139195820506738,0.9139195820506738,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,2,0.9474651997062293,0.909931441350859,0.909931441350859,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,3,0.9304897678169337,0.9129741131042948,0.9129741131042948,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,4,0.9174958711998029,0.8995348513126373,0.8995348513126373,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,5,0.9079127216203646,0.9050768571240562,0.9050768571240562,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,6,0.8999130701476877,0.8974070707146002,0.8974070707146002,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,7,0.8930722145194357,0.8947432029004,0.8947432029004,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,8,0.887591631913727,0.8928561082908085,0.8928561082908085,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,7,9,0.8820168957791545,0.8919049215560056,0.8919049215560056,2006.765625,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,0,1.11676774519411,0.9423053489655865,0.9423053489655865,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,1,0.9826856785877185,0.9302551430098864,0.9302551430098864,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,2,0.9500066809356212,0.9140958189964294,0.9140958189964294,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,3,0.9317841387607835,0.9182407223448461,0.9182407223448461,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,4,0.9204405922104012,0.906112121076,0.906112121076,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,5,0.9103496304289861,0.9109817141172837,0.9109817141172837,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,6,0.9023584644902837,0.9016502286706652,0.9016502286706652,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,7,0.8960182215679776,0.9080006960703402,0.9080006960703402,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,8,0.8899550979110328,0.902001863839675,0.902001863839675,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,8,9,0.8870736686343497,0.8975388371214574,0.8975388371214574,2121.9375,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,0,1.1068969383835792,0.9296025013437077,0.9296025013437077,2362.328125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,1,0.9782838268036192,0.9449811419662164,0.9449811419662164,2362.328125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,2,0.9460763354870406,0.9052999244660748,0.9052999244660748,2362.328125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,3,0.9292171653021466,0.9143414886630311,0.9143414886630311,2362.328125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,4,0.9163988160138781,0.9001613770212445,0.9001613770212445,2362.328125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,5,0.9061243956739252,0.8958816205968663,0.8958816205968663,2362.328125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,6,0.8979719612408769,0.8924927012044557,0.8924927012044557,2362.328125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,7,0.8911589137532494,0.8915615166936602,0.8915615166936602,2362.328125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,8,0.8852990000085397,0.8919645462717328,0.8919645462717328,2362.328125,6040,3706,1000209
128,256,0.35,0.0015685333845184,0.0010533765286064,0.7067468571302463,zero,10,9,9,0.8805447060953487,0.8901427473340716,0.8901427473340716,2362.328125,6040,3706,1000209
