train_loss,eval_loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs
1.1475796480070461,0.9432317529405866,1718414018,,True,2,2024-06-15_02-13-38,207.20549154281616,395.1675102710724,135405,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,395.1675102710724,2,"0_dropout=0.4500,embedding_dim=512,learning_rate=0.0003",512,0.45,0.0003103785855274827,10
1.3716895948756824,1.037733791434035,1718413666,,True,1,2024-06-15_02-07-46,42.3209388256073,42.3209388256073,135406,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,42.3209388256073,1,"1_dropout=0.4000,embedding_dim=64,learning_rate=0.0004",64,0.4,0.0003734664104668042,10
1.4399196219715205,1.1021307828475018,1718413655,,True,1,2024-06-15_02-07-35,31.383339166641235,31.383339166641235,135407,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,31.383339166641235,1,"2_dropout=0.1500,embedding_dim=32,learning_rate=0.0002",32,0.15,0.00016771081815455493,10
1.3236147327856584,0.9926410536376797,1718413665,,True,1,2024-06-15_02-07-45,41.59587740898132,41.59587740898132,135408,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,41.59587740898132,1,"3_dropout=0.4500,embedding_dim=64,learning_rate=0.0009",64,0.45,0.0008752477572861241,10
1.0143038015473973,0.9250540976621666,1718413706,,True,2,2024-06-15_02-08-26,41.00353813171387,82.2506799697876,135409,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,82.2506799697876,2,"4_dropout=0.3500,embedding_dim=64,learning_rate=0.0018",64,0.35,0.001843052222745878,10
1.0302166591991078,1.0112587724413191,1718413811,,True,1,2024-06-15_02-10-11,187.1779465675354,187.1779465675354,135410,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,187.1779465675354,1,"5_dropout=0.1500,embedding_dim=512,learning_rate=0.0068",512,0.15,0.006828726647352872,10
0.8933176913721995,0.9062008170449004,1718413879,,True,8,2024-06-15_02-11-19,31.874372720718384,256.01692748069763,135411,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,256.01692748069763,8,"6_dropout=0.1500,embedding_dim=32,learning_rate=0.0034",32,0.15,0.0033734036869859175,10
0.9036494265903127,0.8996919101598312,1718415976,,True,10,2024-06-15_02-46-16,249.71596908569336,2352.3293471336365,135412,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,2352.3293471336365,10,"7_dropout=0.5000,embedding_dim=512,learning_rate=0.0014",512,0.5,0.0014116793212615956,10
1.3378929296677762,1.0251619560377938,1718413680,,True,1,2024-06-15_02-08-00,56.40223264694214,56.40223264694214,135413,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,56.40223264694214,1,"8_dropout=0.0000,embedding_dim=128,learning_rate=0.0002",128,0.0,0.0001527957023069552,10
0.9239845835349777,0.9086879716843975,1718414037,,True,4,2024-06-15_02-13-57,111.84026169776917,413.7282907962799,135414,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,413.7282907962799,4,"9_dropout=0.4500,embedding_dim=256,learning_rate=0.0042",256,0.45,0.0041952742126583975,10
0.9166848442771218,0.9221464340784111,1718413741,,True,2,2024-06-15_02-09-01,60.46547794342041,117.70551371574402,135415,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,117.70551371574402,2,"10_dropout=0.0000,embedding_dim=128,learning_rate=0.0027",128,0.0,0.0026567859396765927,10
0.8887131877920844,0.9012141239886381,1718413944,,True,10,2024-06-15_02-12-24,32.8751494884491,320.45364022254944,135416,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,320.45364022254944,10,"11_dropout=0.1000,embedding_dim=32,learning_rate=0.0028",32,0.1,0.002788709331059633,10
1.338809923692183,1.0391197186343524,1718413708,,True,1,2024-06-15_02-08-28,41.04455924034119,41.04455924034119,136633,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,41.04455924034119,1,"12_dropout=0.2000,embedding_dim=64,learning_rate=0.0003",64,0.2,0.0002606088704325708,10
1.1058945777741345,0.9744064552443368,1718413708,,True,1,2024-06-15_02-08-28,31.899554014205933,31.899554014205933,136872,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,31.899554014205933,1,"13_dropout=0.0000,embedding_dim=32,learning_rate=0.0009",32,0.0,0.0008716089145289195,10
1.038304383036765,0.9418349801277628,1718414092,,True,2,2024-06-15_02-14-52,222.1731276512146,416.27028942108154,136879,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,416.27028942108154,2,"14_dropout=0.2000,embedding_dim=512,learning_rate=0.0001",512,0.2,0.00014057045576931226,10
0.9227071814239025,0.9254855811595917,1718414482,,True,2,2024-06-15_02-21-22,422.99674463272095,791.4343862533569,137257,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,791.4343862533569,2,"15_dropout=0.0000,embedding_dim=1024,learning_rate=0.0001",1024,0.0,0.0001479432377399811,10
1.2497516011649912,1.0130035323756081,1718413765,,True,1,2024-06-15_02-09-25,48.31810736656189,48.31810736656189,137733,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,48.31810736656189,1,"16_dropout=0.1500,embedding_dim=64,learning_rate=0.0004",64,0.15,0.00036493537097068087,10
1.3308328081261027,1.0265348097499536,1718413784,,True,1,2024-06-15_02-09-44,67.28602957725525,67.28602957725525,137737,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,67.28602957725525,1,"17_dropout=0.0000,embedding_dim=128,learning_rate=0.0001",128,0.0,0.00014923999254449425,10
0.9002687167714942,0.9046487692667513,1718417041,,True,8,2024-06-15_03-04-01,425.9472007751465,3322.23033118248,137802,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,3322.23033118248,8,"18_dropout=0.4500,embedding_dim=1024,learning_rate=0.0026",1024,0.45,0.0025909160024506143,10
1.2288271788169036,1.002706758830012,1718413791,,True,1,2024-06-15_02-09-51,36.578603982925415,36.578603982925415,138516,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,36.578603982925415,1,"19_dropout=0.2000,embedding_dim=32,learning_rate=0.0007",32,0.2,0.0007312858211384099,10
