config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
256,0.1,0.0066602817441262,10,3,2,0.9075443672249689,0.9077523064856626,1723.2628417239994,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,3,0.8885208109150762,0.8960177037788897,1723.2628417239994,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,4,0.8742414680130951,0.8992395233743045,1723.2628417239994,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,5,0.861495987304946,0.8930162997270117,1723.2628417239994,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,6,0.8463362132954171,0.8855591957666435,1723.2628417239994,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,7,0.8317150956834368,0.8845763641352556,1723.2628417239994,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,8,0.8178101560801191,0.9080114927218885,1723.2628417239994,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,9,0.804045747689274,0.8925797227694063,1723.2628417239994,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,0,1.0179342028430052,0.9320118074514427,1769.2529406290005,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,1,0.931874768432144,0.9259225701799199,1769.2529406290005,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,2,0.9088608800907574,0.9074371831149471,1769.2529406290005,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,3,0.890817911957231,0.9014069237271134,1769.2529406290005,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,4,0.8763591141042197,0.8994913207633155,1769.2529406290005,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,5,0.8629029089837428,0.897400290686257,1769.2529406290005,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,6,0.8481011986732483,0.8890958410136554,1769.2529406290005,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,7,0.8334307201835506,0.8951154047129105,1769.2529406290005,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,8,0.8189824000191506,0.8880674154782782,1769.2529406290005,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,9,0.8038130714307965,0.8886185069473422,1769.2529406290005,6040,3706,1000209
