config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
256,0.35,0.0031153020544744,10,0,0,1.1038153689840566,0.9333848633936473,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,0,1,0.9691040779623534,0.9353207063918211,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,0,2,0.9322610253568195,0.9163077750376293,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,0,3,0.9170668045882984,0.9105834374014212,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,0,4,0.9088221648160149,0.907113077385085,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,0,5,0.9026825404380594,0.910710044965452,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,0,6,0.8965049921856512,0.9011607544154537,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,0,7,0.8905010122015043,0.8980582958581497,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,0,8,0.8852325072678764,0.8946649477798112,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,0,9,0.8800663936625966,0.8948517925277049,1821.278854816,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,0,1.1133906340507596,0.9308872615196266,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,1,0.9739350021800117,0.9166168187345777,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,2,0.9364092991022808,0.9098708444103902,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,3,0.9191612391673085,0.9092775735319877,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,4,0.9106833927924066,0.9067301430872509,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,5,0.9047781084199695,0.900456361320554,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,6,0.8997300491308617,0.9011436393674539,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,7,0.8930228629990307,0.8945743438540673,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,8,0.8881701192130214,0.892032762571257,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,1,9,0.8828812522808914,0.8907946606679839,1929.171237066,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,0,1.1368622229532208,0.9331715928048504,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,1,0.9809182569803789,0.9155393784143486,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,2,0.9365001060926091,0.9105565529696795,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,3,0.9185627996921539,0.9230332623939125,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,4,0.9105749207232005,0.9042501355312309,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,5,0.9056008691373079,0.902383631285356,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,6,0.9010445614300115,0.9132144907299353,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,7,0.8966948617907131,0.899314713113162,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,8,0.8916245733990389,0.8986606290754007,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,2,9,0.886631604426962,0.8918048201166854,2003.4393088380002,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,0,1.1042914558249666,0.9353371229098768,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,1,0.969646764914398,0.9177930561863646,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,2,0.9332023493926543,0.9162718157987205,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,3,0.9176062617612921,0.9064068982795793,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,4,0.9101357742038834,0.9073181024619511,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,5,0.9039029757232617,0.9018081913189012,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,6,0.8991541120859669,0.8986886776223475,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,7,0.8929530146634183,0.8971537102241905,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,8,0.8879074336165358,0.892986110886749,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,3,9,0.8820203395603258,0.8986340530064642,1794.575348462,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,0,1.1355806608943988,0.939020111244552,1280.8661150760008,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,1,0.9775019513676538,0.91835033711122,1280.8661150760008,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,2,0.9354950663683664,0.9120100797439108,1280.8661150760008,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,3,0.9175488286463501,0.9090328943364474,1280.8661150760008,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,4,0.9096221541199843,0.9050952229572802,1280.8661150760008,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,5,0.9032715720593777,0.9031195394238647,1280.8661150760008,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,6,0.898065900863589,0.8985791188113543,1280.8661150760008,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,7,0.8922525897355336,0.9005896254461638,1280.8661150760008,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,8,0.8866271359079024,0.8937893269621596,1280.8661150760008,6040,3706,1000209
256,0.35,0.0031153020544744,10,4,9,0.8818780834717519,0.897655113619201,1280.8661150760008,6040,3706,1000209
