config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
512,0.2,0.0010887937927239,10,2,4,0.9155263325289997,0.9072610209791028,2744.562497424,6040,3706,1000209
512,0.2,0.0010887937927239,10,2,5,0.9036898300470904,0.9032936506733602,2744.562497424,6040,3706,1000209
512,0.2,0.0010887937927239,10,2,6,0.8930713349138685,0.8985192790931585,2744.562497424,6040,3706,1000209
512,0.2,0.0010887937927239,10,2,7,0.8825641564853356,0.8944395020300028,2744.562497424,6040,3706,1000209
512,0.2,0.0010887937927239,10,2,8,0.8730307072782151,0.8927260296685355,2744.562497424,6040,3706,1000209
512,0.2,0.0010887937927239,10,2,9,0.8641258574965055,0.8895943295590731,2744.562497424,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,0,1.0850046332687369,0.9396878566060748,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,1,0.9699697316150226,0.9236594277377032,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,2,0.944666162933535,0.9182214578803705,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,3,0.9290901236521923,0.9127939927334688,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,4,0.9158690380470832,0.9093901481555433,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,5,0.9039429671624127,0.9033254658689305,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,6,0.8925119585850659,0.900550018463816,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,7,0.8820648230707554,0.8962264921592207,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,8,0.8738483273617142,0.8945249288666005,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,3,9,0.8652416508825843,0.8925436704742665,2756.0796723230005,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,0,1.0864154552407277,0.9384508251535649,2362.7539018490006,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,1,0.9725441188763475,0.9273385551511025,2362.7539018490006,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,2,0.9456639763186959,0.918223717382976,2362.7539018490006,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,3,0.9294258260056186,0.9207425439844326,2362.7539018490006,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,4,0.9162255613242879,0.9082792772322285,2362.7539018490006,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,5,0.904081879750542,0.9056573555785783,2362.7539018490006,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,6,0.8932094314061773,0.9035688997531424,2362.7539018490006,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,7,0.8830954091018423,0.9011760579079998,2362.7539018490006,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,8,0.8741371951749562,0.894576508779915,2362.7539018490006,6040,3706,1000209
512,0.2,0.0010887937927239,10,4,9,0.8652378204838395,0.892921927023907,2362.7539018490006,6040,3706,1000209
